timestamp,symbol,bid,ask,size
2025-01-06 09:34:37,AMZN,108.4117,108.4268,3860
2025-01-06 09:34:38,AMZN,108.3739,108.3803,5901
2025-01-06 09:34:39,AMZN,108.394,108.4003,2807
2025-01-06 09:34:40,AMZN,108.4005,108.4128,9580
2025-01-06 09:34:41,AMZN,108.4076,108.4148,645
2025-01-06 09:34:42,AMZN,108.3843,108.3921,2350
2025-01-06 09:34:43,AMZN,108.3756,108.403,4286
2025-01-06 09:34:44,AMZN,108.3648,108.3796,4049
2025-01-06 09:34:45,AMZN,108.3568,108.3678,3477
2025-01-06 09:34:46,AMZN,108.3683,108.3788,6083
2025-01-06 09:34:47,AMZN,108.3857,108.3915,6505
2025-01-06 09:34:48,AMZN,108.3854,108.3988,3460
2025-01-06 09:34:49,AMZN,108.3882,108.4039,8285
2025-01-06 09:34:50,AMZN,108.3929,108.398,6402
2025-01-06 09:34:51,AMZN,108.4119,108.418,2252
2025-01-06 09:34:52,AMZN,108.4269,108.4497,1117
2025-01-06 09:34:53,AMZN,108.4071,108.4149,3500
2025-01-06 09:34:54,AMZN,108.3929,108.4098,2098
2025-01-06 09:34:55,AMZN,108.3927,108.4109,5342
2025-01-06 09:34:56,AMZN,108.3632,108.372,4826
2025-01-06 09:34:57,AMZN,108.3707,108.396,2883
2025-01-06 09:34:58,AMZN,108.3704,108.3932,5227
2025-01-06 09:34:59,AMZN,108.3879,108.402,3190
2025-01-06 09:35:00,AMZN,108.3814,108.3888,1532
2025-01-06 09:35:01,AMZN,108.3697,108.3803,6152
2025-01-06 09:35:02,AMZN,108.3612,108.3678,1909
2025-01-06 09:35:03,AMZN,108.3696,108.3749,3438
2025-01-06 09:35:04,AMZN,108.3426,108.3576,3421
2025-01-06 09:35:05,AMZN,108.3409,108.3709,2161
2025-01-06 09:35:06,AMZN,108.3471,108.3569,6905
2025-01-06 09:35:07,AMZN,108.3573,108.3808,1430
2025-01-06 09:35:08,AMZN,108.3464,108.3643,6777
2025-01-06 09:35:09,AMZN,108.3591,108.3651,2399
2025-01-06 09:35:10,AMZN,108.363,108.3783,9719
2025-01-06 09:35:11,AMZN,108.3554,108.3799,5352
2025-01-06 09:35:12,AMZN,108.378,108.3849,6327
2025-01-06 09:35:13,AMZN,108.3631,108.39,6709
2025-01-06 09:35:14,AMZN,108.3598,108.366,1358
2025-01-06 09:35:15,AMZN,108.3476,108.3679,1325
2025-01-06 09:35:16,AMZN,108.3738,108.3844,208
2025-01-06 09:35:17,AMZN,108.4134,108.4199,1979
2025-01-06 09:35:18,AMZN,108.4236,108.4438,1005
2025-01-06 09:35:19,AMZN,108.4216,108.4299,615
2025-01-06 09:35:20,AMZN,108.4052,108.4145,7231
2025-01-06 09:35:21,AMZN,108.4377,108.4454,2102
2025-01-06 09:35:22,AMZN,108.4774,108.4839,8160
2025-01-06 09:35:23,AMZN,108.4852,108.4922,5253
2025-01-06 09:35:24,AMZN,108.4885,108.4959,9887
2025-01-06 09:35:25,AMZN,108.473,108.4933,6128
2025-01-06 09:35:26,AMZN,108.4939,108.5045,7905
2025-01-06 09:35:27,AMZN,108.4717,108.4775,4937
2025-01-06 09:35:28,AMZN,108.4669,108.4808,1780
2025-01-06 09:35:29,AMZN,108.4704,108.483,4854
2025-01-06 09:35:30,AMZN,108.4529,108.4601,8436
2025-01-06 09:35:31,AMZN,108.4058,108.4402,5386
2025-01-06 09:35:32,AMZN,108.4261,108.4389,3642
2025-01-06 09:35:33,AMZN,108.4348,108.4467,6383
2025-01-06 09:35:34,AMZN,108.4462,108.4639,5501
2025-01-06 09:35:35,AMZN,108.4666,108.4799,2004
2025-01-06 09:35:36,AMZN,108.4151,108.4288,7829
2025-01-06 09:35:37,AMZN,108.4199,108.4467,6498
2025-01-06 09:35:38,AMZN,108.4345,108.442,6780
2025-01-06 09:35:39,AMZN,108.4787,108.4894,5402
2025-01-06 09:35:40,AMZN,108.4665,108.4718,4876
2025-01-06 09:35:41,AMZN,108.4529,108.4649,3692
2025-01-06 09:35:42,AMZN,108.4458,108.4603,7020
2025-01-06 09:35:43,AMZN,108.4142,108.4235,6054
2025-01-06 09:35:44,AMZN,108.4179,108.4315,890
2025-01-06 09:35:45,AMZN,108.4433,108.4502,9144
2025-01-06 09:35:46,AMZN,108.4131,108.4278,5203
2025-01-06 09:35:47,AMZN,108.411,108.4323,5746
2025-01-06 09:35:48,AMZN,108.4059,108.4204,9987
2025-01-06 09:35:49,AMZN,108.4008,108.4196,377
2025-01-06 09:35:50,AMZN,108.3879,108.3986,4205
2025-01-06 09:35:51,AMZN,108.385,108.3937,2727
2025-01-06 09:35:52,AMZN,108.3888,108.401,9722
2025-01-06 09:35:53,AMZN,108.3966,108.4162,6098
2025-01-06 09:35:54,AMZN,108.411,108.4288,6813
2025-01-06 09:35:55,AMZN,108.3812,108.3898,9529
2025-01-06 09:35:56,AMZN,108.3695,108.3814,6794
2025-01-06 09:35:57,AMZN,108.3521,108.367,8412
2025-01-06 09:35:58,AMZN,108.3522,108.3725,6199
2025-01-06 09:35:59,AMZN,108.3646,108.3761,4500
2025-01-06 09:36:00,AMZN,108.3785,108.3987,3869
2025-01-06 09:36:01,AMZN,108.3822,108.3939,570
2025-01-06 09:36:02,AMZN,108.374,108.379,237
2025-01-06 09:36:03,AMZN,108.352,108.3572,9483
2025-01-06 09:36:04,AMZN,108.3716,108.4022,511
2025-01-06 09:36:05,AMZN,108.3519,108.358,4181
2025-01-06 09:36:06,AMZN,108.3353,108.355,9909
2025-01-06 09:36:07,AMZN,108.3623,108.3753,3377
2025-01-06 09:36:08,AMZN,108.361,108.369,5268
2025-01-06 09:36:09,AMZN,108.3245,108.3307,7601
2025-01-06 09:36:10,AMZN,108.3273,108.3491,966
2025-01-06 09:36:11,AMZN,108.3659,108.3715,6502
2025-01-06 09:36:12,AMZN,108.3803,108.3881,9748
2025-01-06 09:36:13,AMZN,108.4152,108.429,2479
2025-01-06 09:36:14,AMZN,108.431,108.4396,9417
2025-01-06 09:36:15,AMZN,108.4384,108.4615,3636
2025-01-06 09:36:16,AMZN,108.465,108.471,5957
2025-01-06 09:36:17,AMZN,108.4936,108.5104,5070
2025-01-06 09:36:18,AMZN,108.4728,108.4804,1011
2025-01-06 09:36:19,AMZN,108.4725,108.4837,2500
2025-01-06 09:36:20,AMZN,108.5021,108.5093,3631
2025-01-06 09:36:21,AMZN,108.472,108.4788,9797
2025-01-06 09:36:22,AMZN,108.4818,108.5042,533
2025-01-06 09:36:23,AMZN,108.5027,108.5167,3268
2025-01-06 09:36:24,AMZN,108.5105,108.5206,4104
2025-01-06 09:36:25,AMZN,108.5002,108.5117,1245
2025-01-06 09:36:26,AMZN,108.4973,108.5103,8814
2025-01-06 09:36:27,AMZN,108.4911,108.4992,9455
2025-01-06 09:36:28,AMZN,108.4631,108.489,7389
2025-01-06 09:36:29,AMZN,108.4965,108.502,7563
2025-01-06 09:36:30,AMZN,108.5031,108.5275,7450
2025-01-06 09:36:31,AMZN,108.5113,108.5304,481
2025-01-06 09:36:32,AMZN,108.5057,108.5272,188
2025-01-06 09:36:33,AMZN,108.5039,108.5091,7526
2025-01-06 09:36:34,AMZN,108.4929,108.5063,4043
2025-01-06 09:36:35,AMZN,108.5174,108.5244,3508
2025-01-06 09:36:36,AMZN,108.5098,108.525,2057
2025-01-06 09:36:37,AMZN,108.4805,108.4912,6024
2025-01-06 09:36:38,AMZN,108.4845,108.4935,437
2025-01-06 09:36:39,AMZN,108.4739,108.4875,3449
2025-01-06 09:36:40,AMZN,108.4845,108.4957,8123
2025-01-06 09:36:41,AMZN,108.5081,108.5138,2167
2025-01-06 09:36:42,AMZN,108.4967,108.5151,6052
2025-01-06 09:36:43,AMZN,108.4704,108.4805,5358
2025-01-06 09:36:44,AMZN,108.4465,108.4604,1703
2025-01-06 09:36:45,AMZN,108.4419,108.4545,3480
2025-01-06 09:36:46,AMZN,108.4102,108.425,5357
2025-01-06 09:36:47,AMZN,108.3818,108.3944,1070
2025-01-06 09:36:48,AMZN,108.3458,108.3562,1024
2025-01-06 09:36:49,AMZN,108.3673,108.3746,9977
2025-01-06 09:36:50,AMZN,108.3835,108.3991,2419
2025-01-06 09:36:51,AMZN,108.3969,108.421,875
2025-01-06 09:36:52,AMZN,108.3832,108.4129,8285
2025-01-06 09:36:53,AMZN,108.3601,108.3779,3855
2025-01-06 09:36:54,AMZN,108.3618,108.3684,2367
2025-01-06 09:36:55,AMZN,108.3476,108.3588,9220
2025-01-06 09:36:56,AMZN,108.3345,108.3462,4134
2025-01-06 09:36:57,AMZN,108.3145,108.3245,2765
2025-01-06 09:36:58,AMZN,108.3127,108.3322,6514
2025-01-06 09:36:59,AMZN,108.3166,108.3222,4766
2025-01-06 09:37:00,AMZN,108.2851,108.2953,3146
2025-01-06 09:37:01,AMZN,108.308,108.3147,5743
2025-01-06 09:37:02,AMZN,108.3099,108.3189,4890
2025-01-06 09:37:03,AMZN,108.3257,108.3349,630
2025-01-06 09:37:04,AMZN,108.3138,108.3331,7885
2025-01-06 09:37:05,AMZN,108.3313,108.3391,6657
2025-01-06 09:37:06,AMZN,108.3513,108.3693,392
2025-01-06 09:37:07,AMZN,108.3209,108.3318,7598
2025-01-06 09:37:08,AMZN,108.2744,108.2841,7399
2025-01-06 09:37:09,AMZN,108.2736,108.2834,2874
2025-01-06 09:37:10,AMZN,108.2622,108.274,4221
2025-01-06 09:37:11,AMZN,108.2843,108.2913,9963
2025-01-06 09:37:12,AMZN,108.29,108.296,1928
2025-01-06 09:37:13,AMZN,108.2721,108.2836,411
2025-01-06 09:37:14,AMZN,108.2889,108.3021,7212
2025-01-06 09:37:15,AMZN,108.2965,108.3021,8679
2025-01-06 09:37:16,AMZN,108.2628,108.2733,7924
2025-01-06 09:37:17,AMZN,108.285,108.3018,7150
2025-01-06 09:37:18,AMZN,108.2742,108.2824,4876
2025-01-06 09:37:19,AMZN,108.2706,108.2759,7073
2025-01-06 09:37:20,AMZN,108.2888,108.3019,7645
2025-01-06 09:37:21,AMZN,108.3025,108.318,5442
2025-01-06 09:37:22,AMZN,108.3257,108.3373,3247
2025-01-06 09:37:23,AMZN,108.3186,108.3253,2756
2025-01-06 09:37:24,AMZN,108.2813,108.2884,9207
2025-01-06 09:37:25,AMZN,108.2867,108.3113,2905
2025-01-06 09:37:26,AMZN,108.2773,108.2826,1858
2025-01-06 09:37:27,AMZN,108.2936,108.3048,6468
2025-01-06 09:37:28,AMZN,108.3147,108.3241,7628
2025-01-06 09:37:29,AMZN,108.3025,108.317,7096
2025-01-06 09:37:30,AMZN,108.2988,108.3359,4721
2025-01-06 09:37:31,AMZN,108.3078,108.3151,754
2025-01-06 09:37:32,AMZN,108.2967,108.3116,3371
2025-01-06 09:37:33,AMZN,108.2587,108.2697,2355
2025-01-06 09:37:34,AMZN,108.2857,108.2957,2094
2025-01-06 09:37:35,AMZN,108.2776,108.3005,1321
2025-01-06 09:37:36,AMZN,108.2543,108.281,8155
2025-01-06 09:37:37,AMZN,108.2684,108.2796,878
2025-01-06 09:37:38,AMZN,108.2688,108.2746,5749
2025-01-06 09:37:39,AMZN,108.2727,108.2943,1783
2025-01-06 09:37:40,AMZN,108.2633,108.2711,6726
2025-01-06 09:37:41,AMZN,108.2193,108.227,8516
2025-01-06 09:37:42,AMZN,108.2338,108.2398,4657
2025-01-06 09:37:43,AMZN,108.2144,108.2299,9931
2025-01-06 09:37:44,AMZN,108.218,108.227,9662
2025-01-06 09:37:45,AMZN,108.2406,108.2528,9781
2025-01-06 09:37:46,AMZN,108.2474,108.2629,4487
2025-01-06 09:37:47,AMZN,108.2176,108.2256,4244
2025-01-06 09:37:48,AMZN,108.2293,108.2475,7284
2025-01-06 09:37:49,AMZN,108.2134,108.2325,4102
2025-01-06 09:37:50,AMZN,108.208,108.2166,2102
2025-01-06 09:37:51,AMZN,108.2186,108.2354,9819
2025-01-06 09:37:52,AMZN,108.2131,108.2261,5920
2025-01-06 09:37:53,AMZN,108.2222,108.2385,3833
2025-01-06 09:37:54,AMZN,108.2009,108.2063,5815
2025-01-06 09:37:55,AMZN,108.2028,108.2236,9523
2025-01-06 09:37:56,AMZN,108.1842,108.2138,5916
2025-01-06 09:37:57,AMZN,108.1981,108.2101,6566
2025-01-06 09:37:58,AMZN,108.1954,108.2054,4725
2025-01-06 09:37:59,AMZN,108.1788,108.1875,6191
2025-01-06 09:38:00,AMZN,108.1919,108.1978,4847
2025-01-06 09:38:01,AMZN,108.1566,108.1697,3865
2025-01-06 09:38:02,AMZN,108.1455,108.1599,3922
2025-01-06 09:38:03,AMZN,108.1655,108.1755,8516
2025-01-06 09:38:04,AMZN,108.1856,108.1938,3046
2025-01-06 09:38:05,AMZN,108.1692,108.185,6516
2025-01-06 09:38:06,AMZN,108.1827,108.1973,1374
2025-01-06 09:38:07,AMZN,108.1826,108.1929,6747
2025-01-06 09:38:08,AMZN,108.1841,108.1898,5183
2025-01-06 09:38:09,AMZN,108.1624,108.181,5043
2025-01-06 09:38:10,AMZN,108.1627,108.1735,3904
2025-01-06 09:38:11,AMZN,108.144,108.1564,9018
2025-01-06 09:38:12,AMZN,108.1344,108.1519,133
2025-01-06 09:38:13,AMZN,108.1644,108.1784,5090
2025-01-06 09:38:14,AMZN,108.1771,108.1918,7665
2025-01-06 09:38:15,AMZN,108.1773,108.1848,3042
2025-01-06 09:38:16,AMZN,108.1689,108.1863,301
2025-01-06 09:38:17,AMZN,108.1693,108.1791,2307
2025-01-06 09:38:18,AMZN,108.1256,108.1321,6790
2025-01-06 09:38:19,AMZN,108.0869,108.1035,7893
2025-01-06 09:38:20,AMZN,108.094,108.1184,4107
2025-01-06 09:38:21,AMZN,108.127,108.1341,8506
2025-01-06 09:38:22,AMZN,108.0996,108.1096,6083
2025-01-06 09:38:23,AMZN,108.1003,108.1055,9911
2025-01-06 09:38:24,AMZN,108.1016,108.1091,254
2025-01-06 09:38:25,AMZN,108.1006,108.1092,1677
2025-01-06 09:38:26,AMZN,108.1124,108.1247,6010
2025-01-06 09:38:27,AMZN,108.1459,108.156,2288
2025-01-06 09:38:28,AMZN,108.1422,108.1482,4118
2025-01-06 09:38:29,AMZN,108.1536,108.1721,7279
2025-01-06 09:38:30,AMZN,108.1687,108.18,6073
2025-01-06 09:38:31,AMZN,108.2093,108.2316,149
2025-01-06 09:38:32,AMZN,108.2175,108.2268,3794
2025-01-06 09:38:33,AMZN,108.226,108.2369,4476
2025-01-06 09:38:34,AMZN,108.22,108.23,3371
2025-01-06 09:38:35,AMZN,108.2035,108.2099,9755
2025-01-06 09:38:36,AMZN,108.227,108.2402,687
2025-01-06 09:38:37,AMZN,108.2198,108.2382,8517
2025-01-06 09:38:38,AMZN,108.1985,108.2251,2799
2025-01-06 09:38:39,AMZN,108.1552,108.1721,1848
2025-01-06 09:38:40,AMZN,108.1545,108.1665,6891
2025-01-06 09:38:41,AMZN,108.1602,108.1659,1155
2025-01-06 09:38:42,AMZN,108.1776,108.2135,2844
2025-01-06 09:38:43,AMZN,108.1741,108.1805,7192
2025-01-06 09:38:44,AMZN,108.1778,108.1843,4339
2025-01-06 09:38:45,AMZN,108.1498,108.1668,5875
2025-01-06 09:38:46,AMZN,108.177,108.1833,2783
2025-01-06 09:38:47,AMZN,108.206,108.2132,2569
2025-01-06 09:38:48,AMZN,108.2052,108.2329,7575
2025-01-06 09:38:49,AMZN,108.1882,108.2041,2761
2025-01-06 09:38:50,AMZN,108.1725,108.1782,8059
2025-01-06 09:38:51,AMZN,108.1418,108.1522,4408
2025-01-06 09:38:52,AMZN,108.1316,108.144,7276
2025-01-06 09:38:53,AMZN,108.1081,108.1323,3076
2025-01-06 09:38:54,AMZN,108.1144,108.1236,6032
2025-01-06 09:38:55,AMZN,108.0966,108.1112,3950
2025-01-06 09:38:56,AMZN,108.0828,108.1001,396
2025-01-06 09:38:57,AMZN,108.0727,108.0896,8131
2025-01-06 09:38:58,AMZN,108.0781,108.0879,4783
2025-01-06 09:38:59,AMZN,108.076,108.0831,1411
2025-01-06 09:39:00,AMZN,108.0473,108.0679,9238
2025-01-06 09:39:01,AMZN,108.0567,108.0657,5852
2025-01-06 09:39:02,AMZN,108.0656,108.0723,8320
2025-01-06 09:39:03,AMZN,108.0835,108.0897,6390
2025-01-06 09:39:04,AMZN,108.061,108.0837,9254
2025-01-06 09:39:05,AMZN,108.0747,108.1008,7922
2025-01-06 09:39:06,AMZN,108.068,108.0763,6550
2025-01-06 09:39:07,AMZN,108.0535,108.071,1366
2025-01-06 09:39:08,AMZN,108.0492,108.063,5030
2025-01-06 09:39:09,AMZN,108.0361,108.0664,2100
2025-01-06 09:39:10,AMZN,108.0551,108.0644,3341
2025-01-06 09:39:11,AMZN,108.0498,108.0746,6325
2025-01-06 09:39:12,AMZN,108.0298,108.0487,6058
2025-01-06 09:39:13,AMZN,108.0366,108.0431,6486
2025-01-06 09:39:14,AMZN,108.061,108.08,2808
2025-01-06 09:39:15,AMZN,108.0489,108.085,6360
2025-01-06 09:39:16,AMZN,108.0553,108.0609,6207
2025-01-06 09:39:17,AMZN,108.0644,108.0761,964
2025-01-06 09:39:18,AMZN,108.0413,108.0532,5283
2025-01-06 09:39:19,AMZN,108.0742,108.08,8151
2025-01-06 09:39:20,AMZN,108.0643,108.0718,3042
2025-01-06 09:39:21,AMZN,108.0899,108.1015,1238
2025-01-06 09:39:22,AMZN,108.0728,108.0831,5433
2025-01-06 09:39:23,AMZN,108.0267,108.0379,8448
2025-01-06 09:39:24,AMZN,108.004,108.0139,7639
2025-01-06 09:39:25,AMZN,107.9907,108.0011,1698
2025-01-06 09:39:26,AMZN,108.0207,108.0335,9121
2025-01-06 09:39:27,AMZN,107.996,108.0198,2041
2025-01-06 09:39:28,AMZN,107.9817,107.9944,9718
2025-01-06 09:39:29,AMZN,107.9585,107.9643,3563
2025-01-06 09:39:30,AMZN,107.9402,107.9518,5882
2025-01-06 09:39:31,AMZN,107.9295,107.9408,671
2025-01-06 09:39:32,AMZN,107.9488,107.9587,111
2025-01-06 09:39:33,AMZN,107.954,107.9616,6554
2025-01-06 09:39:34,AMZN,107.9402,107.9508,8921
2025-01-06 09:39:35,AMZN,107.8951,107.912,8929
2025-01-06 09:39:36,AMZN,107.873,107.8835,7229
2025-01-06 09:39:37,AMZN,107.8429,107.8524,8031
2025-01-06 09:39:38,AMZN,107.8947,107.9009,442
2025-01-06 09:39:39,AMZN,107.8981,107.9059,9335
2025-01-06 09:39:40,AMZN,107.9219,107.932,1255
2025-01-06 09:39:41,AMZN,107.9085,107.9189,946
2025-01-06 09:39:42,AMZN,107.9234,107.9287,3142
2025-01-06 09:39:43,AMZN,107.951,107.9679,4191
2025-01-06 09:39:44,AMZN,107.927,107.9413,9113
2025-01-06 09:39:45,AMZN,107.9505,107.9623,5670
2025-01-06 09:39:46,AMZN,107.9237,107.9354,3013
2025-01-06 09:39:47,AMZN,107.9193,107.9305,3077
2025-01-06 09:39:48,AMZN,107.9018,107.9145,5390
2025-01-06 09:39:49,AMZN,107.8689,107.8772,1785
2025-01-06 09:39:50,AMZN,107.855,107.8669,8385
2025-01-06 09:39:51,AMZN,107.8788,107.8926,5014
2025-01-06 09:39:52,AMZN,107.9034,107.9145,1344
2025-01-06 09:39:53,AMZN,107.9267,107.944,4149
2025-01-06 09:39:54,AMZN,107.9316,107.939,8212
2025-01-06 09:39:55,AMZN,107.8874,107.909,5296
2025-01-06 09:39:56,AMZN,107.8868,107.8933,1126
2025-01-06 09:39:57,AMZN,107.9106,107.921,5583
2025-01-06 09:39:58,AMZN,107.9005,107.9111,7586
2025-01-06 09:39:59,AMZN,107.9108,107.9205,7631
2025-01-06 09:40:00,AMZN,107.9064,107.9143,158
2025-01-06 09:40:01,AMZN,107.8685,107.8873,9586
2025-01-06 09:40:02,AMZN,107.8986,107.904,4124
2025-01-06 09:40:03,AMZN,107.886,107.91,6879
2025-01-06 09:40:04,AMZN,107.9082,107.9224,3664
2025-01-06 09:40:05,AMZN,107.9358,107.955,8501
2025-01-06 09:40:06,AMZN,107.9425,107.9585,3162
2025-01-06 09:40:07,AMZN,107.9427,107.9583,6840
2025-01-06 09:40:08,AMZN,107.9528,107.9661,4199
2025-01-06 09:40:09,AMZN,107.956,107.9643,7166
2025-01-06 09:40:10,AMZN,107.954,107.9755,8438
2025-01-06 09:40:11,AMZN,107.9584,107.9663,8051
2025-01-06 09:40:12,AMZN,107.949,107.9647,4360
2025-01-06 09:40:13,AMZN,107.9763,107.9839,676
2025-01-06 09:40:14,AMZN,107.9912,107.9984,3652
2025-01-06 09:40:15,AMZN,107.9985,108.0111,2294
2025-01-06 09:40:16,AMZN,107.9823,107.9873,5287
2025-01-06 09:40:17,AMZN,107.9552,107.9603,9872
2025-01-06 09:40:18,AMZN,107.969,107.9753,3245
2025-01-06 09:40:19,AMZN,108.0018,108.0109,410
2025-01-06 09:40:20,AMZN,107.995,108.0055,5182
2025-01-06 09:40:21,AMZN,107.9858,108.0092,3516
2025-01-06 09:40:22,AMZN,107.9697,107.9914,7412
2025-01-06 09:40:23,AMZN,107.9472,107.9689,8523
2025-01-06 09:40:24,AMZN,107.9515,107.979,9564
2025-01-06 09:40:25,AMZN,107.9533,107.9593,3353
2025-01-06 09:40:26,AMZN,107.9438,107.9711,3907
2025-01-06 09:40:27,AMZN,107.937,107.9449,6739
2025-01-06 09:40:28,AMZN,107.9402,107.954,5018
2025-01-06 09:40:29,AMZN,107.9359,107.9544,4553
2025-01-06 09:40:30,AMZN,107.926,107.9402,9631
2025-01-06 09:40:31,AMZN,107.9353,107.9463,584
2025-01-06 09:40:32,AMZN,107.9336,107.9463,5314
2025-01-06 09:40:33,AMZN,107.9242,107.932,367
2025-01-06 09:40:34,AMZN,107.9372,107.9507,3402
2025-01-06 09:40:35,AMZN,107.962,107.9855,4631
2025-01-06 09:40:36,AMZN,107.952,107.9599,715
2025-01-06 09:40:37,AMZN,107.9626,107.97,6970
2025-01-06 09:40:38,AMZN,107.9712,107.9824,6530
2025-01-06 09:40:39,AMZN,107.9691,107.9746,1070
2025-01-06 09:40:40,AMZN,107.9786,107.9925,2918
2025-01-06 09:40:41,AMZN,107.9941,108.0028,3293
2025-01-06 09:40:42,AMZN,107.9726,107.982,2710
2025-01-06 09:40:43,AMZN,107.9543,107.9694,3906
2025-01-06 09:40:44,AMZN,107.9564,107.9663,8359
2025-01-06 09:40:45,AMZN,107.9578,107.9747,7203
2025-01-06 09:40:46,AMZN,108.0092,108.0177,2194
2025-01-06 09:40:47,AMZN,108.0302,108.0377,4481
2025-01-06 09:40:48,AMZN,107.996,108.0061,3907
2025-01-06 09:40:49,AMZN,107.9929,108.0012,1933
2025-01-06 09:40:50,AMZN,107.9727,107.9973,8333
2025-01-06 09:40:51,AMZN,107.9963,108.012,4839
2025-01-06 09:40:52,AMZN,108.0206,108.0295,2358
2025-01-06 09:40:53,AMZN,107.972,107.9939,1873
2025-01-06 09:40:54,AMZN,107.9771,107.9938,601
2025-01-06 09:40:55,AMZN,107.9611,107.9703,573
2025-01-06 09:40:56,AMZN,107.9725,107.9906,9338
2025-01-06 09:40:57,AMZN,108.01,108.0156,9096
2025-01-06 09:40:58,AMZN,108.002,108.0105,5662
2025-01-06 09:40:59,AMZN,108.0349,108.0469,8796
2025-01-06 09:41:00,AMZN,108.0247,108.0379,1960
2025-01-06 09:41:01,AMZN,108.034,108.039,2873
2025-01-06 09:41:02,AMZN,108.0419,108.0567,5548
2025-01-06 09:41:03,AMZN,108.0551,108.0703,5746
2025-01-06 09:41:04,AMZN,108.0805,108.0919,7898
2025-01-06 09:41:05,AMZN,108.0756,108.0863,9765
2025-01-06 09:41:06,AMZN,108.0658,108.0786,8869
2025-01-06 09:41:07,AMZN,108.0298,108.035,7622
2025-01-06 09:41:08,AMZN,108.0284,108.0351,2625
2025-01-06 09:41:09,AMZN,108.0585,108.071,8084
2025-01-06 09:41:10,AMZN,108.0702,108.088,5274
2025-01-06 09:41:11,AMZN,108.0677,108.0747,9768
2025-01-06 09:41:12,AMZN,108.0502,108.0578,1375
2025-01-06 09:41:13,AMZN,108.0656,108.0898,7177
2025-01-06 09:41:14,AMZN,108.0648,108.0863,8488
2025-01-06 09:41:15,AMZN,108.0963,108.1123,9841
2025-01-06 09:41:16,AMZN,108.0834,108.1096,1778
2025-01-06 09:41:17,AMZN,108.096,108.1018,6546
2025-01-06 09:41:18,AMZN,108.0555,108.0619,4814
2025-01-06 09:41:19,AMZN,108.0641,108.0752,2214
2025-01-06 09:41:20,AMZN,108.0334,108.0404,8261
2025-01-06 09:41:21,AMZN,108.0433,108.0521,8685
2025-01-06 09:41:22,AMZN,108.032,108.0401,5945
2025-01-06 09:41:23,AMZN,108.0481,108.0556,2788
2025-01-06 09:41:24,AMZN,108.0257,108.0503,8922
2025-01-06 09:41:25,AMZN,108.0334,108.0537,2129
2025-01-06 09:41:26,AMZN,108.057,108.0747,8568
2025-01-06 09:41:27,AMZN,108.0342,108.0428,5388
2025-01-06 09:41:28,AMZN,108.0171,108.0247,1647
2025-01-06 09:41:29,AMZN,108.0371,108.0469,3588
2025-01-06 09:41:30,AMZN,108.0297,108.0456,7370
2025-01-06 09:41:31,AMZN,108.0508,108.0635,1225
2025-01-06 09:41:32,AMZN,108.0397,108.0618,3235
2025-01-06 09:41:33,AMZN,108.0495,108.0591,4839
2025-01-06 09:41:34,AMZN,108.0262,108.0343,9285
2025-01-06 09:41:35,AMZN,108.0275,108.0457,6066
2025-01-06 09:41:36,AMZN,107.9944,108.0084,9152
2025-01-06 09:41:37,AMZN,108.0016,108.0203,1040
2025-01-06 09:41:38,AMZN,107.9967,108.002,6318
2025-01-06 09:41:39,AMZN,108.0006,108.0068,7525
2025-01-06 09:41:40,AMZN,108.0204,108.0259,3858
2025-01-06 09:41:41,AMZN,108.016,108.0232,9654
2025-01-06 09:41:42,AMZN,107.9677,107.9855,3525
2025-01-06 09:41:43,AMZN,107.9936,108.0047,1450
2025-01-06 09:41:44,AMZN,107.9712,107.979,7058
2025-01-06 09:41:45,AMZN,107.9942,108.001,4208
2025-01-06 09:41:46,AMZN,108.0338,108.0556,7993
2025-01-06 09:41:47,AMZN,108.0513,108.0725,9221
2025-01-06 09:41:48,AMZN,108.0321,108.0408,9926
2025-01-06 09:41:49,AMZN,108.0612,108.075,1906
2025-01-06 09:41:50,AMZN,108.0795,108.1022,9978
2025-01-06 09:41:51,AMZN,108.0652,108.0821,3447
2025-01-06 09:41:52,AMZN,108.0754,108.0916,6562
2025-01-06 09:41:53,AMZN,108.1019,108.1274,7585
2025-01-06 09:41:54,AMZN,108.1507,108.1627,8000
2025-01-06 09:41:55,AMZN,108.183,108.1983,9497
2025-01-06 09:41:56,AMZN,108.1533,108.1692,5647
2025-01-06 09:41:57,AMZN,108.1788,108.1884,2596
2025-01-06 09:41:58,AMZN,108.2276,108.233,7756
2025-01-06 09:41:59,AMZN,108.2262,108.2357,8337
2025-01-06 09:42:00,AMZN,108.2259,108.2431,1647
2025-01-06 09:42:01,AMZN,108.2223,108.2384,8014
2025-01-06 09:42:02,AMZN,108.2627,108.269,2859
2025-01-06 09:42:03,AMZN,108.2776,108.3063,9445
2025-01-06 09:42:04,AMZN,108.2461,108.2664,2492
2025-01-06 09:42:05,AMZN,108.2612,108.2737,4183
2025-01-06 09:42:06,AMZN,108.2339,108.2628,6144
2025-01-06 09:42:07,AMZN,108.2469,108.2542,8435
2025-01-06 09:42:08,AMZN,108.1927,108.2083,5175
2025-01-06 09:42:09,AMZN,108.2046,108.2166,1621
2025-01-06 09:42:10,AMZN,108.2124,108.2275,6191
2025-01-06 09:42:11,AMZN,108.2079,108.2204,8595
2025-01-06 09:42:12,AMZN,108.2094,108.2269,3686
